Locality;Country;Continent;Subcontinent;Locality_type;X;Y;Assemblage_name;Assemblage_id;Assemblage_category;Age_MIN;Age_MAX;Geolayer;Human_remains_genus;Human_remains_species;Human_remains_age;Human_remains_sex
Dederiyeh cave;Syria;Asia;Southwest Asia;cave;36.867;36.4;DC, human remains 06;34;human remains;50000#50000#50000#50000#50000#50000#50000#50000#50000#50000#50000#50000#50000#50000#50000;90000#90000#90000#90000#90000#90000#90000#90000#90000#90000#90000#90000#90000#90000#90000;Layer 1#Layer 10#Layer 11#Layer 12#Layer 13#Layer 14#Layer 15#Layer 2#Layer 3#Layer 4#Layer 5#Layer 6#Layer 7#Layer 8#Layer 9;Homo;neanderthalensis;adult;-
Dederiyeh cave;Syria;Asia;Southwest Asia;cave;36.867;36.4;DC, human remains 07;35;human remains;50000#50000#50000#50000#50000#50000#50000#50000#50000#50000#50000#50000#50000#50000#50000;90000#90000#90000#90000#90000#90000#90000#90000#90000#90000#90000#90000#90000#90000#90000;Layer 1#Layer 10#Layer 11#Layer 12#Layer 13#Layer 14#Layer 15#Layer 2#Layer 3#Layer 4#Layer 5#Layer 6#Layer 7#Layer 8#Layer 9;Homo;neanderthalensis;adult;-
Dederiyeh cave;Syria;Asia;Southwest Asia;cave;36.867;36.4;DC, human remains 09;36;human remains;50000;90000;Layer 13;Homo;neanderthalensis;infant;-
Dederiyeh cave;Syria;Asia;Southwest Asia;cave;36.867;36.4;DC, human remains 11;37;human remains;50000;90000;Layer 4;Homo;neanderthalensis;adult;-
Dederiyeh cave;Syria;Asia;Southwest Asia;cave;36.867;36.4;DC, human remains 11;37;human remains;50000;90000;Layer 4;Homo;neanderthalensis;adult;-
Dederiyeh cave;Syria;Asia;Southwest Asia;cave;36.867;36.4;DC, human remains 12;38;human remains;50000;90000;Layer 4;Homo;neanderthalensis;adult;-
Dederiyeh cave;Syria;Asia;Southwest Asia;cave;36.867;36.4;DC, human remains 13;39;human remains;50000;90000;Layer 4;Homo;neanderthalensis;subadult;-
Dederiyeh cave;Syria;Asia;Southwest Asia;cave;36.867;36.4;DC, human remains 14;40;human remains;50000;90000;Layer 5;Homo;neanderthalensis;subadult;-
Dederiyeh cave;Syria;Asia;Southwest Asia;cave;36.867;36.4;DC, human remains 15;41;human remains;50000;90000;Layer 4;Homo;neanderthalensis;subadult;-
Denisova Central chamber;Russia;Asia;Central Asia;cave;84.678;51.398;Denisova Central chamber human remains 03;35;human remains;88000;123998;Layer 14.3 SE;Homo;neanderthalensis;-;-
Denisova Central chamber;Russia;Asia;Central Asia;cave;84.678;51.398;Denisova Central chamber human remains 04;36;human remains;115000;167998;Layer 17 SE;Homo;neanderthalensis;-;-
Denisova Central chamber;Russia;Asia;Central Asia;cave;84.678;51.398;Denisova Central chamber human remains 05;37;human remains;115000;168000;Layer 19.1 SE;Homo;neanderthalensis;-;-
Denisova East chamber;Russia;Asia;Central Asia;cave;84.678;51.398;Denisova 5;15;human remains;94000;131000;Denisova East chamber layer 11.4;Homo;neanderthalensis;adult;F
Denisova East chamber;Russia;Asia;Central Asia;cave;84.678;51.398;Denisova 5;15;human remains;94000;131000;Denisova East chamber layer 11.4;Homo;neanderthalensis;-;F
Denisova East chamber;Russia;Asia;Central Asia;cave;84.678;51.398;Denisova 15;21;human remains;94000;131000;Denisova East chamber layer 11.4;Homo;neanderthalensis;-;-
Denisova East chamber;Russia;Asia;Central Asia;cave;84.678;51.398;Denisova 17;22;human remains;109000#128000;131000#140000;Denisova East chamber layer 12.1#Denisova East chamber layer 12.2;Homo;neanderthalensis;-;-
Ein Qashish;Israel;Asia;Southwest Asia;open air;35.11;32.685;Hominid 3;5;human remains;60000;68000;Unit 3;Homo;neanderthalensis;-;M
El Castillo;Spain;Europe;Southern Europe;cave;-3.966;43.292;El Castillo Unit 18 human remains 1;18;human remains;32100;41100;Unit 18;Homo;neanderthalensis;adult;-
El Castillo;Spain;Europe;Southern Europe;cave;-3.966;43.292;El Castillo Unit 18 human remains 2;19;human remains;32100;41100;Unit 18;Homo;neanderthalensis;adult;-
El Castillo;Spain;Europe;Southern Europe;cave;-3.966;43.292;El Castillo Unit 18 human remains 3;20;human remains;32100;41100;Unit 18;Homo;neanderthalensis;infant;-
El Castillo;Spain;Europe;Southern Europe;cave;-3.966;43.292;El Castillo Unit 20 human remains;21;human remains;36300;46200;Unit 20;Homo;neanderthalensis;-;-
El Castillo;Spain;Europe;Southern Europe;cave;-3.966;43.292;El Castillo Unit 21 human remains;22;human remains;59800;78400;Unit 21;Homo;neanderthalensis;adult;-
El Castillo;Spain;Europe;Southern Europe;cave;-3.966;43.292;El Castillo Unit 22 human remains;23;human remains;60700;80000;Unit 22;Homo;neanderthalensis;-;-
El Castillo;Spain;Europe;Southern Europe;cave;-3.966;43.292;El Castillo Unit 18b human remains 1;24;human remains;32100;41100;Unit 18;Homo;neanderthalensis;-;-
El Castillo;Spain;Europe;Southern Europe;cave;-3.966;43.292;El Castillo Unit 18b human remains 2;25;human remains;32100;41100;Unit 18;Homo;neanderthalensis;-;-
El Castillo;Spain;Europe;Southern Europe;cave;-3.966;43.292;El Castillo Unit 18b human remains 3;26;human remains;32100;41100;Unit 18;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 1 (Discovery 1856);1;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;mature;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 1 (Discovery 1856);1;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;mature;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 1 (Discovery 1856);1;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;mature;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 1 (Discovery 1856);1;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;mature;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 1 (Discovery 1856);1;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;mature;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 1 (Discovery 1856);1;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;mature;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 1 (Discovery 1856);1;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;mature;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 1 (Discovery 1856);1;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;mature;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 1 (Discovery 1856);1;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;mature;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 1 (Discovery 1856);1;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;mature;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 1 (Discovery 1856);1;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;mature;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 1 (Discovery 1856);1;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;mature;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 9;10;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 10;11;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 11;12;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 12;13;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 14;14;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 15;15;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 16;16;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 17;17;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 18;18;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 19;19;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 1 (Discovery 1997-2000);2;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 1 (Discovery 1997-2000);2;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 1 (Discovery 1997-2000);2;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 20;20;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 21;21;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 22;22;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 23;23;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 24;24;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;adult;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 25;25;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 26;26;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 27;27;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 28;28;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 29;29;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 2;3;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;adult;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 2;3;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;adult;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 2;3;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;adult;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 2;3;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;adult;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 30;30;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 31;31;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 32;32;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 33;33;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 36;34;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 37;35;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 38;36;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 39;37;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 40;38;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 43;39;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal 3;4;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;juvenile;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 42;40;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;adult;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 44;42;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 45;43;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 46;44;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 48;45;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 49;46;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 51;47;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 52;48;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 53;49;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 4;5;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 58;50;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 55;51;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 56;52;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 57;53;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 64;54;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 59;55;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 60;56;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;adult;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 61;57;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 5;6;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 6;7;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 7;8;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Feldhofer Grotte;Germany;Europe;Central Europe;cave;6.946;51.227;Neandertal, NN 8;9;human remains;38570;130000;Feldhofer Grotte Layer 1;Homo;neanderthalensis;-;-
Fossellone;Italy;Europe;Southern Europe;cave;13.08;41.223;Fossellone human remains 01;4;human remains;40762#40762#40762#51000#56000#56000;51000#51000#51000#56000#80000#80000;Unit F23#Unit F24#Unit F25#Unit F26#Unit F27#Unit F27beta;Homo;neanderthalensis;juvenile;-
Fumane;Italy;Europe;Southern Europe;cave;10.905;45.592;Fumane layer A11 human remains;48;human remains;44800;48000;Unit A11;Homo;neanderthalensis;-;-
Fumane;Italy;Europe;Southern Europe;cave;10.905;45.592;Fumane layer A9 human remains 01;50;human remains;44800;48000;Unit A9;Homo;neanderthalensis;-;-
Fumane;Italy;Europe;Southern Europe;cave;10.905;45.592;Fumane layer A9 human remains 02;51;human remains;44800;48000;Unit A9;Homo;neanderthalensis;-;-
Fumane;Italy;Europe;Southern Europe;cave;10.905;45.592;Fumane layer A3 human remains;52;human remains;41200;43600;Unit A3;Homo;neanderthalensis;-;-
Ganovce;Slovakia;Europe;Central Europe;quarry;20.327;49.03;Ganovce layer 11 human remains 1;1;human remains;115000;127000;layer 11;Homo;neanderthalensis;mature;F
Grotta del Cavallo;Italy;Europe;Southern Europe;cave;17.961;40.155;Grotta del Cavallo human remains 01;5;human remains;110000;117000;Layer L;Homo;neanderthalensis;juvenile;-
Grotta del Cavallo;Italy;Europe;Southern Europe;cave;17.961;40.155;Grotta del Cavallo human remains 04;8;human remains;46500;47900;Layer F;Homo;neanderthalensis;-;-
Grotta del Poggio;Italy;Europe;Southern Europe;rock shelter;15.382;40.001;Grotta del Poggio Layer 6 human remains;4;human remains;126000;191000;Unit 6;Homo;neanderthalensis;-;-
Grotte Vaufrey;France;Europe;Western Europe;cave;1.159;44.813;Grotte Vaufrey Layer I Human Remains;1;human remains;57000;71000;Unit 1;Homo;neanderthalensis;adult;-
Guattari;Italy;Europe;Southern Europe;cave;13.096;41.232;Guattari 1;10;human remains;11000;55000;Layer 0;Homo;neanderthalensis;adult;-
Guattari;Italy;Europe;Southern Europe;cave;13.096;41.232;Guattari 2;11;human remains;11000;55000;Layer 0;Homo;neanderthalensis;adult;-
Guattari;Italy;Europe;Southern Europe;cave;13.096;41.232;Guattari 3;12;human remains;11000;55000;Layer 0;Homo;neanderthalensis;adult;-
Hohlenstein-Stadel;Germany;Europe;Central Europe;cave;10.173;48.549;human remains 01;24;human remains;45975;350000;GH k;Homo;neanderthalensis;adult;M
Hortus;France;Europe;Western Europe;cave;3.835;43.794;Hortus II;36;human remains;29000#29000#29000#29000#29000;71000#71000#71000#71000#71000;W II Phase IVa#W II Phase IVb#W II Phase Va#W II Phase Vb#W II Phase Vc;Homo;neanderthalensis;juvenile;-
