"longitude","latitude","bio01","bio05","bio06","bio10","bio11","bio12","bio19","npp","biome","millenium"
4189738.70491449,2959811.10746533,4.57359409332275,14.6115741729736,-4.68432331085205,13.8475370407104,-4.05025386810303,558.118957519531,94.0056228637695,357.672149658203,8,50000
5026160.72090498,2290673.49467294,3.26631760597229,13.7022409439087,-6.49213886260986,11.8210802078247,-5.38393497467041,1151.53979492188,272.499237060547,402.866607666016,9.62839984893799,50000
4055911.18235601,1153139.55292588,17.7727298736572,29.3395404815674,8.36188888549805,28.2107448577881,9.22144317626953,118.916839599609,38.380687713623,127.644584655762,21,50000
8070736.85911036,3160552.39130305,10.2829828262329,27.6160621643066,-7.23051357269287,25.250207901001,-5.27770042419434,126.823020935059,32.7817268371582,82.0660858154297,21,50000
8873701.99446123,3127095.51066343,4.86427640914917,20.8676223754883,-11.6441764831543,18.6762924194336,-9.72977447509766,246.510772705078,75.3218002319336,83.5624771118164,14,50000
7635797.41079531,2089932.21083522,5.86274814605713,21.3550662994385,-10.6796255111694,19.2111911773682,-8.26276779174805,484.969207763672,155.135955810547,92.9405670166016,14,50000
4122824.94363525,2926354.22682571,4.22547769546509,13.8638095855713,-4.5340404510498,13.1019334793091,-3.97726678848267,652.094787597656,125.404525756836,345.620727539062,8.38754558563232,50000
3453687.33084286,1822277.16571827,13.4633207321167,21.6270370483398,8.13399314880371,20.6202201843262,8.32196235656738,427.212097167969,122.605026245117,334.694763183594,-570830976,50000
8003823.09783112,4231172.57177088,1.02600014209747,22.7211742401123,-20.6970062255859,20.1584854125977,-18.609790802002,168.913925170898,42.1525573730469,128.299514770508,14,50000
3319859.80828438,2792526.70426724,8.37722301483154,14.883228302002,3.07380819320679,14.0490808486938,3.37028622627258,1009.87463378906,369.339996337891,329.963317871094,-409932768,50000
6264065.3045709,4532284.49752745,-9.10244274139404,14.190185546875,-31.0485458374023,11.609471321106,-28.7131481170654,490.433868408203,69.3842926025391,215.062683105469,10,50000
6498263.46904824,5167965.22968023,-12.0050172805786,15.5126485824585,-35.3357810974121,11.4396152496338,-32.9030532836914,460.088012695312,76.4538040161133,143.374282836914,11,50000
6397892.82712938,5368706.51351794,-13.5611181259155,15.5054168701172,-36.5624046325684,10.9230813980103,-34.3443374633789,397.833343505859,67.8978958129883,138.26953125,11,50000
8706417.59126313,3695862.48153696,7.65566539764404,22.8866806030273,-8.38791179656982,20.843505859375,-6.78729343414307,256.350067138672,54.5256271362305,134.264923095703,13.4319133758545,50000
3721342.37595982,2056475.33019561,10.7464609146118,18.7762069702148,4.37624454498291,17.9396324157715,4.91077947616577,671.542846679688,136.078033447266,357.090484619141,-1838615040,50000
5461100.16922003,2725612.942988,1.08173501491547,12.9447689056396,-13.0317077636719,11.3289594650269,-11.1157827377319,629.448547363281,63.0178871154785,363.015441894531,9.63317966461182,50000
3654428.61468058,2859440.46554648,5.80601453781128,14.0832214355469,-1.0833785533905,13.1182613372803,-0.701350092887878,696.362609863281,182.128326416016,298.928771972656,5,50000
4791962.55642764,1621535.88188055,13.2670764923096,21.5810260772705,6.82274389266968,20.6204147338867,7.24824047088623,450.441925048828,145.586517333984,156.910217285156,-1200542336,50000
7100487.32056139,4398456.97496898,-3.49431300163269,16.8788814544678,-24.8368740081787,14.4750852584839,-22.4130897521973,464.960113525391,84.475456237793,332.587188720703,10.001612663269,50000
7468513.00759721,3930060.6460143,0.0241616405546665,20.3915500640869,-20.941951751709,17.9965629577637,-18.7736225128174,247.920349121094,57.4358367919922,181.15446472168,10,50000
5829125.85625585,4264629.4524105,-8.92791557312012,11.6158075332642,-29.1763973236084,9.83737373352051,-26.9786720275879,556.869262695312,73.5467758178711,208.556121826172,10,50000
6397892.82712938,1922647.80763713,5.70601367950439,17.9196662902832,-7.92587184906006,16.2192687988281,-5.9100456237793,291.135772705078,58.3642501831055,162.17512512207,7,50000
7568883.64951607,5134508.34904061,-6.55931758880615,16.6115112304688,-28.629997253418,13.9647283554077,-26.6703624725342,355.219451904297,33.7196159362793,230.433639526367,10,50000
6565177.23032748,2993267.98810495,5.97176504135132,19.3456039428711,-10.5460042953491,18.2913188934326,-8.46663761138916,602.682922363281,135.106018066406,442.969390869141,20,50000
5394186.4079408,2391044.1365918,6.50518751144409,19.0066547393799,-7.34136486053467,17.239673614502,-5.30097579956055,481.603332519531,70.197624206543,428.584289550781,20,50000
8606046.94934427,3394750.55578039,12.0581874847412,27.6479721069336,-4.42485761642456,25.5048637390137,-2.33561301231384,121.967430114746,38.9933013916016,116.495239257812,20.772741317749,50000
8505676.30742542,3294379.91386153,11.9754095077515,27.7974166870117,-4.31768751144409,25.5494289398193,-2.29335260391235,111.651863098145,36.0982627868652,105.911529541016,18.8710460662842,50000
6197151.54329166,3361293.67514077,-0.105936013162136,15.7550888061523,-19.1558113098145,15.0953168869019,-16.9437026977539,495.039825439453,86.3665466308594,394.889953613281,10.2942800521851,50000
3520601.0921221,1220053.31420512,11.590537071228,23.39182472229,3.77171325683594,21.5894088745117,4.32629156112671,308.135955810547,89.4906158447266,122.825187683105,16.0869827270508,50000
3654428.61468058,2591785.42042952,6.38411855697632,14.2649793624878,-0.311272919178009,13.2629108428955,0.190161660313606,846.830322265625,221.057693481445,325.923767089844,5.87127637863159,50000
2884920.35996933,1387337.71740321,13.4880905151367,20.61741065979,9.50988864898682,19.5419235229492,9.83214569091797,657.9482421875,292.294097900391,171.165344238281,14.5861892700195,50000
6163694.66265205,3762776.2428162,-3.69847345352173,13.7931356430054,-23.3515434265137,12.8903932571411,-21.2942333221436,548.426086425781,79.4875183105469,370.7451171875,10,50000
7903452.45591226,2324130.37531256,12.7655715942383,28.7016887664795,-4.24065732955933,26.2749500274658,-2.26461410522461,203.282745361328,80.4817123413086,132.964477539062,14,50000
6933202.9173633,1621535.88188055,13.6205368041992,25.51735496521,1.76729488372803,24.1390151977539,2.85645222663879,137.256271362305,52.8186378479004,95.1929397583008,15.6495504379272,50000
3687885.4953202,3093638.63002381,5.25465393066406,14.5558004379272,-2.18799448013306,13.4159927368164,-1.84105789661407,779.382446289062,213.693634033203,317.289337158203,7.12975597381592,50000
5795668.97561623,3227466.15258229,0.572441279888153,15.6672248840332,-16.7656364440918,14.5901956558228,-14.9805316925049,560.886840820312,92.7368469238281,435.722381591797,8.51343727111816,50000
7736168.05271417,3996974.40729354,0.686352372169495,21.765438079834,-20.3802509307861,19.2406425476074,-18.3606204986572,180.872451782227,38.1589431762695,132.468765258789,14,50000
3186032.2857259,1320423.95612398,11.8996276855469,21.3098487854004,6.88619327545166,19.7102642059326,7.17527055740356,436.898010253906,153.674285888672,134.838088989258,13.5189514160156,50000
6330979.06585014,2859440.46554648,5.3287525177002,18.7514400482178,-10.5175399780273,17.3658714294434,-8.44392776489258,481.461578369141,121.85718536377,289.052520751953,18.112735748291,50000
4022454.30171639,3194009.27194267,3.46108937263489,16.1665382385254,-6.88443326950073,14.7048864364624,-6.2375020980835,715.924011230469,162.658462524414,351.670745849609,8.28330421447754,50000
5661841.45305775,5201422.11031985,-19.3694305419922,-0.604301154613495,-33.7086067199707,-3.25842237472534,-32.3483085632324,221.676345825195,20.5604076385498,49.7851486206055,27.2791080474854,50000
7200857.96248025,4030431.28793316,-1.22425937652588,19.0414943695068,-22.5475730895996,16.7907295227051,-20.3471069335938,335.049133300781,73.7627639770508,302.641448974609,10,50000
5461100.16922003,1721906.52379941,9.16391086578369,20.3983745574951,-0.286805987358093,18.6731452941895,0.59900689125061,650.630920410156,268.977691650391,141.995315551758,-778984448,50000
4189738.70491449,2123389.09147484,9.20274257659912,17.2864894866943,3.18637943267822,16.3592052459717,3.44938230514526,740.077697753906,248.23420715332,257.223571777344,-1329720448,50000
6264065.3045709,2959811.10746533,3.92738151550293,18.1404705047607,-13.2104663848877,16.9403839111328,-11.1582679748535,474.639251708984,111.556007385254,355.720397949219,20,50000
4725048.7951484,2692156.06234838,0.909151613712311,11.9574899673462,-10.7229814529419,10.6393213272095,-9.56823539733887,1069.75891113281,155.607162475586,330.311065673828,9.84915733337402,50000
4557764.39195031,1588079.00124093,14.6753549575806,23.6066780090332,7.82888889312744,22.4739418029785,8.25784206390381,362.017425537109,112.474685668945,145.319686889648,-1358918016,50000
3654428.61468058,3194009.27194267,4.42272758483887,14.2215099334717,-3.18761897087097,12.9655780792236,-2.90809679031372,690.652404785156,187.154067993164,336.069122314453,8.76911640167236,50000
3788256.13723906,2257216.61403332,10.5959911346436,19.2265605926514,3.43559002876282,18.0836963653564,4.02850103378296,664.529846191406,169.044082641602,280.250762939453,-146269776,50000
7836538.69463302,4365000.09432936,-0.804322898387909,21.4164981842041,-23.2621307373047,18.8658638000488,-21.1331615447998,221.501861572266,40.9003067016602,117.239967346191,14,50000
3620971.73404096,3093638.63002381,5.52756595611572,13.8567018508911,-0.999033689498901,12.824273109436,-0.727785170078278,824.652038574219,238.899200439453,306.766448974609,5.16653347015381,50000
4423936.86939183,1521165.23996169,15.6107120513916,26.8016605377197,7.04656362533569,25.3346080780029,7.47474575042725,328.447326660156,95.8497848510742,158.98161315918,-1476799744,50000
4858876.31770688,2257216.61403332,10.4945335388184,20.1810436248779,2.37409710884094,18.6378574371338,3.04611015319824,959.368225097656,280.122222900391,333.415344238281,-771227136,50000
6096780.90137281,6238585.41014805,-21.6855430603027,17.2553577423096,-46.4262733459473,11.6912117004395,-45.0013732910156,113.253868103027,4.42247152328491,132.067718505859,11,50000
8472219.4267858,3729319.36217658,9.26808834075928,27.5605220794678,-10.2300796508789,25.2375946044922,-8.16819000244141,132.036727905273,38.223949432373,107.568061828613,14,50000
5494557.04985965,3361293.67514077,-1.22295689582825,14.1129970550537,-18.1916599273682,12.9800062179565,-16.385440826416,535.938049316406,68.7124328613281,398.315521240234,9.98226547241211,50000
5695298.33369737,2825983.58490686,3.75462102890015,18.1342849731445,-12.7991542816162,16.9550514221191,-11.1023559570312,548.213012695312,68.349739074707,456.372009277344,7.5041937828064,50000
5059617.6015446,2692156.06234838,4.94053745269775,16.9262390136719,-8.47348117828369,15.3654441833496,-6.74120950698853,460.556213378906,79.2847671508789,429.701263427734,5.86259460449219,50000
8672960.71062351,3562034.95897849,10.149245262146,25.6071815490723,-6.26231956481934,23.556640625,-4.39815998077393,178.179611206055,38.916919708252,130.501022338867,14,50000
6866289.15608406,3896603.76537468,-1.46646094322205,16.7546405792236,-22.0400829315186,15.0732021331787,-19.7894115447998,444.628997802734,109.261108398438,320.868103027344,10,50000
8204564.38166884,3562034.95897849,7.9165997505188,26.3226490020752,-11.0927171707153,23.9063053131104,-9.15466976165771,87.2778854370117,22.4656620025635,75.304557800293,21,50000
3353316.688924,1487708.35932207,14.1605424880981,21.8613471984863,9.47871494293213,20.6721000671387,9.78559589385986,397.432098388672,149.275985717773,180.996139526367,-654817024,50000
5896039.61753509,4465370.73624822,-10.2288236618042,12.4988574981689,-31.5896835327148,10.2530155181885,-29.3547840118408,461.755676269531,53.2494659423828,201.968887329102,10,50000
6464806.58840862,5335249.63287832,-13.7868852615356,14.9053916931152,-36.9854354858398,10.4423627853394,-34.7379760742188,424.044097900391,67.4508285522461,130.112854003906,11,50000
7602340.53015569,4398456.97496898,-2.50010633468628,19.5163326263428,-24.8767108917236,16.9418449401855,-22.7276000976562,280.071044921875,40.3668823242188,244.651382446289,10,50000
4156281.82427487,3495121.19769925,0.640309691429138,19.3195400238037,-15.1843099594116,17.3073692321777,-14.3378667831421,759.403137207031,150.839767456055,457.079528808594,6.8614387512207,50000
8070736.85911036,4632655.13944631,-2.04629015922546,19.24001121521,-22.8394603729248,16.7855281829834,-21.2339744567871,250.395385742188,40.9592094421387,223.1533203125,10,50000
6732461.63352558,3796233.12345582,-0.831228494644165,17.4702625274658,-21.1959857940674,15.9179096221924,-19.0573844909668,458.579711914062,99.5315551757812,396.193206787109,10.7811698913574,50000
7000116.67864253,1989561.56891637,13.3626194000244,27.6626529693604,-1.11337435245514,25.9755001068115,0.414219439029694,330.835021972656,138.994827270508,149.230285644531,17.3647518157959,50000
5394186.4079408,3628948.72025773,-11.7923145294189,0.525403916835785,-24.1788444519043,-0.999097287654877,-22.9838790893555,558.914855957031,68.0232696533203,117.216217041016,25.7575702667236,50000
5762212.09497661,2825983.58490686,3.79959416389465,19.1541938781738,-13.9916343688965,18.2749843597412,-12.2449541091919,512.932556152344,73.0710754394531,483.880615234375,20,50000
6565177.23032748,4967223.94584251,-9.66101551055908,15.7489948272705,-32.1490020751953,12.2668228149414,-29.7252883911133,501.251892089844,83.3985824584961,199.962799072266,10.2040910720825,51000
8003823.09783112,3361293.67514077,8.12571811676025,26.2739868164062,-10.117880821228,23.8677349090576,-8.29659938812256,96.7358856201172,24.6466903686523,81.46142578125,21,51000
8639503.82998389,2959811.10746533,11.3349981307983,26.4201126098633,-3.60655546188354,24.1818313598633,-1.79551553726196,189.262222290039,65.1220245361328,120.319831848145,14,51000
5695298.33369737,2926354.22682571,3.30315256118774,17.6350479125977,-12.2490282058716,16.0242938995361,-10.7205495834351,549.794677734375,81.7567596435547,447.37109375,7,51000
6899746.03672368,2759069.82362762,-0.320917814970016,11.6565418243408,-15.1169567108154,10.5990419387817,-13.3546905517578,1021.21594238281,203.83935546875,318.435943603516,11.1181306838989,51000
6699004.75288596,3428207.43642001,1.58682441711426,19.2507286071777,-18.4442901611328,17.7672138214111,-16.1977653503418,366.810882568359,73.3803253173828,277.163391113281,8.05795478820801,51000
6531720.34968786,4298086.33305012,-4.83870840072632,16.1871852874756,-25.8724822998047,13.9942245483398,-23.6182861328125,491.651184082031,71.8414611816406,307.439270019531,10,51000
6197151.54329166,5335249.63287832,-13.4616556167603,15.1997098922729,-35.2656097412109,10.7057104110718,-33.1598434448242,348.251007080078,54.0648651123047,131.790237426758,11,51000
2751092.83741085,2156845.97211446,10.9232187271118,15.1832637786865,6.90076446533203,14.8146457672119,7.22218465805054,1417.05017089844,640.409362792969,192.034652709961,-79293.0546875,51000
4256652.46619373,1353880.83676359,13.829909324646,28.5299587249756,3.01765632629395,26.5388450622559,3.90099930763245,348.748840332031,100.155876159668,199.025436401367,18.0337696075439,51000
8505676.30742542,4164258.81049164,5.53997850418091,24.0988578796387,-13.7070121765137,21.8712882995605,-11.9683771133423,175.185104370117,49.2325592041016,119.92448425293,14,51000
6163694.66265205,5736732.20055376,-17.7838821411133,11.4368095397949,-38.2099266052246,6.84591674804688,-36.4928207397461,244.797882080078,38.1527404785156,118.430480957031,23.0865421295166,51000
8438762.54614618,2591785.42042952,14.5043020248413,28.8915863037109,-0.161669477820396,27.0735874176025,1.30369186401367,143.143814086914,48.3439407348633,69.88330078125,14,51000
7234314.84311987,4632655.13944631,-5.28814077377319,16.1677989959717,-26.6135654449463,13.6341438293457,-24.4308853149414,454.301055908203,53.6818504333496,284.557891845703,10,51000
5962953.37881433,3628948.72025773,-2.62321305274963,14.0060119628906,-21.4451732635498,13.3194513320923,-19.3278713226318,571.755920410156,87.9429092407227,386.233093261719,10.8764343261719,51000
5226902.0047427,2591785.42042952,5.60877656936646,17.7537593841553,-7.51775312423706,15.9600858688354,-5.798508644104,554.643737792969,92.1412506103516,431.58447265625,16.9547100067139,51000
6498263.46904824,3595491.83961811,-0.310081779956818,16.8810291290283,-19.6955318450928,15.7930192947388,-17.5814743041992,442.5576171875,75.3405609130859,405.409545898438,10.0123157501221,51000
5829125.85625585,4030431.28793316,-5.93540525436401,13.0030660629272,-25.4067287445068,11.6146097183228,-23.265115737915,585.379821777344,82.8164749145508,275.747100830078,10,51000
8840245.11382161,3762776.2428162,1.20725989341736,15.4596643447876,-13.6979351043701,13.6922674179077,-12.2982597351074,455.300628662109,114.375968933105,101.789505004883,13.9738740921021,51000
6197151.54329166,5268335.87159909,-13.105884552002,15.281590461731,-35.1268920898438,10.8614273071289,-32.9492416381836,372.174163818359,54.7940216064453,138.067352294922,11,51000
7267771.72375949,1922647.80763713,17.4982948303223,31.9374465942383,3.22011137008667,30.2688159942627,4.61098909378052,234.628234863281,109.210517883301,126.402458190918,14,51000
5728755.21433699,4164258.81049164,-9.31925010681152,8.73908805847168,-27.1900253295898,7.22888898849487,-25.2811222076416,545.91259765625,61.4534378051758,177.578140258789,16.5907688140869,51000
5762212.09497661,2859440.46554648,3.94631099700928,18.9702987670898,-12.8721647262573,17.7209129333496,-11.2275533676147,525.250305175781,80.4502334594727,459.152709960938,20,51000
7401599.24631797,1922647.80763713,18.8057994842529,33.3416633605957,4.01110506057739,31.6189117431641,5.66533517837524,207.975570678711,96.9659271240234,132.671875,14,51000
2851463.47932971,2391044.1365918,8.18726539611816,13.5433969497681,3.51468086242676,13.1524000167847,3.9563889503479,1607.66259765625,668.512634277344,283.737152099609,9.56906414031982,51000
3420230.45020324,3093638.63002381,4.71581268310547,15.4304752349854,-4.05116701126099,13.9606142044067,-3.57295703887939,972.690795898438,306.991943359375,391.729431152344,-69285.0625,51000
7803081.8139934,3963517.52665392,1.75456881523132,23.0276126861572,-19.2172031402588,20.4445476531982,-17.2312793731689,156.056259155273,34.146110534668,131.73876953125,14,51000
8238021.26230846,3963517.52665392,5.18737030029297,25.8887214660645,-15.9813690185547,23.3873233795166,-13.9393377304077,121.157264709473,38.2752647399902,67.693359375,20.7973823547363,51000
4390479.98875221,1186596.4335655,18.3445529937744,31.2254409790039,7.45974206924438,29.8271636962891,8.48165416717529,151.039428710938,62.6504554748535,121.56859588623,20.8672885894775,51000
7702711.17207455,5000680.82648213,-4.74206018447876,17.5919990539551,-25.9525871276855,15.1018257141113,-24.2411441802979,328.068145751953,35.3749656677246,269.344604492188,10,51000
8204564.38166884,3595491.83961811,7.79040765762329,26.7263584136963,-11.507643699646,24.2580852508545,-9.61769199371338,86.9740447998047,22.3485126495361,76.0821762084961,21,51000
6966659.79800292,3060181.74938419,4.82237482070923,21.5563545227051,-15.0839214324951,19.7687969207764,-12.6627216339111,347.791625976562,41.0796890258789,175.219039916992,14,51000
6732461.63352558,2257216.61403332,5.43886947631836,19.8618564605713,-10.1010522842407,18.2359294891357,-8.2548770904541,544.122802734375,151.706604003906,129.66242980957,10.0778751373291,51000
8539133.18806504,3695862.48153696,9.80688858032227,27.3928737640381,-8.77982807159424,25.1379928588867,-6.78578805923462,151.560363769531,38.9143981933594,118.430595397949,14,51000
6264065.3045709,3628948.72025773,-1.37554705142975,15.517936706543,-20.372688293457,14.6255035400391,-18.406717300415,518.625,79.0598449707031,393.712768554688,10,51000
8405305.66550656,3796233.12345582,7.8364782333374,27.1626892089844,-12.4312057495117,24.7380447387695,-10.3796339035034,127.221084594727,40.4404220581055,104.773445129395,14,51000
5661841.45305775,3461664.31705963,-1.29914128780365,14.3262014389038,-18.6997108459473,13.4153833389282,-16.7233715057373,537.027404785156,71.091194152832,427.789398193359,9.5760669708252,51000
7970366.2171915,3160552.39130305,9.47280597686768,27.0701084136963,-8.16633892059326,24.7649517059326,-6.30840873718262,122.166130065918,31.8067359924316,103.22216796875,21,51000
8907158.87510085,2825983.58490686,8.60585975646973,24.2393226623535,-7.16665983200073,22.2984523773193,-5.31090068817139,203.924346923828,76.8750228881836,83.8544692993164,14.2888984680176,51000
9141357.03957819,3327836.79450115,-0.225676253437996,13.7238750457764,-15.4548225402832,12.2504997253418,-14.3041305541992,433.737884521484,104.613525390625,122.638679504395,17.3898391723633,51000
6130237.78201243,4365000.09432936,-7.9102931022644,14.0145559310913,-28.9900074005127,11.8353729248047,-26.7711601257324,541.838500976562,83.386589050293,236.507278442383,10,51000
5494557.04985965,2457957.89787104,6.37649774551392,19.8668575286865,-8.51674270629883,17.9822807312012,-6.66361713409424,495.627777099609,59.5957794189453,455.849029541016,19.56715965271,51000
3888626.77915791,1554622.12060131,13.0210676193237,21.6217136383057,7.2192234992981,20.4168376922607,7.53891515731812,564.223266601562,176.697158813477,212.554382324219,-1567011584,51000
5528013.93049927,3695862.48153696,-6.17939567565918,8.93799877166748,-22.4031448364258,8.17120361328125,-20.6832141876221,564.012084960938,73.6355667114258,232.787353515625,15.0971622467041,51000
5260358.88538232,3662405.60089735,-12.8573055267334,-1.55527341365814,-23.3151454925537,-3.39975595474243,-22.2919216156006,592.853820800781,82.0277328491211,39.7120056152344,27.9233417510986,51000
6699004.75288596,3662405.60089735,-1.08255589008331,17.3585472106934,-21.6359939575195,15.8236074447632,-19.4093284606934,421.796722412109,78.9868469238281,394.116607666016,10,51000
7535426.76887645,3930060.6460143,0.298276603221893,20.9564723968506,-20.6246318817139,18.5389270782471,-18.5392837524414,235.991561889648,56.3657112121582,166.551162719727,10.9272041320801,51000
6096780.90137281,3495121.19769925,-1.76973903179169,14.5306587219238,-20.5640983581543,13.9071226119995,-18.5297813415527,573.647033691406,95.2371368408203,445.260620117188,10.886887550354,51000
8974072.63638009,3528578.07833887,12.7874956130981,26.947790145874,-3.67798852920532,25.4517383575439,-1.59480535984039,211.010818481445,30.9935264587402,166.41520690918,15.0554332733154,51000
6230608.42393128,5101051.46840099,-12.3369026184082,15.1881055831909,-34.7647285461426,11.1283845901489,-32.4593696594238,389.473266601562,55.889949798584,142.976760864258,11,51000
7067030.43992177,3160552.39130305,5.16788387298584,21.3196411132812,-13.7063875198364,19.7411689758301,-11.4354114532471,263.927978515625,37.7085342407227,170.090805053711,14,51000
3855169.8985183,2223759.7333937,10.7547245025635,19.5081119537354,3.52144765853882,18.388126373291,4.10244131088257,687.211608886719,170.395767211914,295.188385009766,-1988374400,51000
6397892.82712938,5636361.5586349,-15.9013900756836,14.2925319671631,-38.2007179260254,9.45659637451172,-36.5141716003418,293.242706298828,38.551586151123,146.353057861328,23,51000
3319859.80828438,2926354.22682571,6.81306314468384,15.2487630844116,-0.216841623187065,14.0889616012573,0.240254268050194,1056.03259277344,382.428192138672,344.843902587891,11.2651062011719,51000
3922083.65979753,2457957.89787104,6.3673791885376,15.2620868682861,-1.27509212493896,14.1540088653564,-0.747863054275513,1010.62866210938,255.562652587891,382.83154296875,6.64495420455933,51000
8505676.30742542,2892897.34618609,9.83785343170166,24.5258502960205,-4.56845140457153,22.383056640625,-2.86459708213806,205.352996826172,61.4155311584473,91.0601501464844,14,51000
6699004.75288596,3060181.74938419,5.3843150138855,19.6614398956299,-11.3717336654663,18.3284759521484,-9.32623291015625,471.119537353516,73.2214813232422,398.925842285156,20,51000
3319859.80828438,3528578.07833887,-0.352022349834442,6.27848100662231,-5.92427921295166,5.60457944869995,-5.36755180358887,1585.15148925781,434.510681152344,248.621185302734,24.529203414917,51000
